,i_url,Sanction,name,sex,Age,Weight,SQM,BPM,DLM,Total
53575,2000,NY-2018-02,Scott Beers,1,29,77.9,182.5,142.5,212.5,537.5
53576,2000,NY-2018-02,Kevin Papa,1,26,78,197.5,115,222.5,535
53578,2000,NY-2018-02,John Brander,1,29,88,185,130,205,520
53579,2000,NY-2018-02,Nicholas Bailey,1,26,84.6,150,85,190,425
53580,2000,NY-2018-02,Douglas Lang,1,31,98.2,180,137.5,225,542.5
53581,2000,NY-2018-02,Blain Smith,1,36,99.8,177.5,110,217.5,505
53582,2000,NY-2018-02,Andrew Sudol,1,28,95.3,172.5,97.5,230,500
53583,2000,NY-2018-02,Timothy Moore,1,25,114.8,272.5,130,275,677.5
53584,2000,NY-2018-02,John Scarano,1,28,110.6,260,140,255,655
53585,2000,NY-2018-02,Matthew Nelson,1,36,164.6,220,160,237.5,617.5
53586,2000,NY-2018-02,Brice Guirastante,1,19,65.3,125,85,175,385
53588,2000,NY-2018-02,Colin Hurley,1,20,81.4,137.5,90,167.5,395
53589,2000,NY-2018-02,Jason Izzo,1,19,82,132.5,80,170,382.5
53590,2000,NY-2018-02,Paul James Carlson,1,19,83.9,182.5,110,192.5,485
53591,2000,NY-2018-02,Ryan Collette,1,19,108.5,252.5,160,272.5,685
53599,2001,OR-2018-01,Kara Phillips,0,21,78.9,132.5,72.5,137.5,342.5
53600,2001,OR-2018-01,Michelle Carlson,0,47,60.7,82.5,55,100,237.5
53601,2001,OR-2018-01,Lisa Brandt,0,49,61.8,67.5,35,92.5,195
53602,2001,OR-2018-01,Stefanie Smith,0,48,69.6,57.5,40,97.5,195
53603,2001,OR-2018-01,Beverly McKenzie,0,44,81.3,55,40,77.5,172.5
53604,2001,OR-2018-01,Paula Williams,0,41,103.7,110,52.5,125,287.5
53605,2001,OR-2018-01,Heidi Meeley,0,52,98.2,120,65,125,310
53606,2001,OR-2018-01,Karen Terrill,0,50,92,97.5,57.5,132.5,287.5
53607,2001,OR-2018-01,Melanie Schoepp,0,26,51.6,115,57.5,117.5,290
53608,2001,OR-2018-01,Amber Humphrey,0,37,69,135,82.5,157.5,375
53609,2001,OR-2018-01,Gretchen Vietmeier,0,27,69.2,130,65,127.5,322.5
53610,2001,OR-2018-01,Allison Yeager,0,37,70.1,117.5,67.5,137.5,322.5
53611,2001,OR-2018-01,Ashley Toner,0,27,68.3,112.5,67.5,120,300
53612,2001,OR-2018-01,Amanda Jones,0,30,68.7,110,62.5,120,292.5
53613,2001,OR-2018-01,Anne Kim,0,37,70.6,97.5,57.5,135,290
53614,2001,OR-2018-01,Kelsey Trapp,0,30,65.3,82.5,55,92.5,230
53615,2001,OR-2018-01,Jennifer Mundy,0,35,67.3,75,42.5,102.5,220
53617,2001,OR-2018-01,Alexis Goldstein,0,37,82.7,155,87.5,205,447.5
53618,2001,OR-2018-01,Nicolle Merrill,0,39,79.7,130,62.5,150,342.5
53619,2001,OR-2018-01,Elizabeth ONeal,0,31,81.3,120,60,147.5,327.5
53620,2001,OR-2018-01,Theresa Young,0,25,74.2,95,60,142.5,297.5
53621,2001,OR-2018-01,Kellie Furr,0,35,77.2,60,37.5,107.5,205
53622,2001,OR-2018-01,Christina Malone,0,33,170.3,150,55,140,345
53623,2001,OR-2018-01,Jessica Mirch,0,36,121.4,92.5,60,125,277.5
53624,2001,OR-2018-01,Crystal Potter,0,37,102.8,57.5,52.5,110,220
53625,2001,OR-2018-01,James Cabajar,1,22,71.8,212.5,125,257.5,595
53626,2001,OR-2018-01,Arman Kehlhofer,1,24,80.7,160,100,215,475
53627,2001,OR-2018-01,Skylar Crow,1,21,90.5,230,150,195,575
53628,2001,OR-2018-01,James Andrew,1,22,115.1,182.5,145,195,522.5
53629,2001,OR-2018-01,Devin Vengley,1,41,95.7,167.5,117.5,202.5,487.5
53630,2001,OR-2018-01,Jacque Lefore,1,51,89.3,157.5,102.5,182.5,442.5
53631,2001,OR-2018-01,Robert Newton,1,62,87.6,125,77.5,160,362.5
53632,2001,OR-2018-01,Christopher Chamblin,1,28,65.7,172.5,132.5,227.5,532.5
53633,2001,OR-2018-01,Romar Mendoza,1,30,65,157.5,122.5,205,485
53634,2001,OR-2018-01,Sean Everett,1,29,73.6,202.5,130,235,567.5
53635,2001,OR-2018-01,Dylan Taitano,1,27,81,200,167.5,237.5,605
53636,2001,OR-2018-01,Justin Smith,1,33,82.6,215,142.5,247.5,605
53637,2001,OR-2018-01,E.J. Thomas,1,32,89.1,220,137.5,225,582.5
53638,2001,OR-2018-01,Gallagher Bishop,1,35,91.8,175,102.5,220,497.5
53639,2001,OR-2018-01,Kai Chen,1,32,90.3,160,97.5,170,427.5
53640,2001,OR-2018-01,Jacob Fery,1,24,103,232.5,165,267.5,665
53641,2001,OR-2018-01,Corey Shrader,1,33,103.5,217.5,135,255,607.5
53642,2001,OR-2018-01,Elvin Mujcin,1,28,102.2,232.5,137.5,227.5,597.5
53643,2001,OR-2018-01,Neil Presicci,1,25,101.2,192.5,137.5,212.5,542.5
53644,2001,OR-2018-01,Brian Cain,1,29,104.5,170,125,152.5,447.5
53645,2001,OR-2018-01,Timothy Kircher,1,37,134.8,300,140,260,700
53646,2001,OR-2018-01,Samuel Wertheimer,1,19,87.9,182.5,125,200,507.5
53650,2002,NS-2018-01,Priyanka Malhotra,0,21,42.8,79,37.5,110,226.5
53651,2002,NS-2018-01,Phung Le,0,22,40.1,60,25,82.5,167.5
53652,2002,NS-2018-01,Jennifer Tran,0,23,45.1,112.5,52.5,125,290
53653,2002,NS-2018-01,Riti Santra,0,21,44.24,95,47.5,125,267.5
53654,2002,NS-2018-01,Skiera Rockey,0,21,44.23,70,30,95,195
53655,2002,NS-2018-01,Autumn Suchyta,0,21,46.8,57.5,32.5,87.5,177.5
53656,2002,NS-2018-01,Yessi Altamirano,0,22,51.8,127.5,65,163,355.5
53657,2002,NS-2018-01,Kaylynn Rojas,0,22,50.74,125,65,140,330
53658,2002,NS-2018-01,Megan Rodriguez,0,24,50.37,110,62.5,140,312.5
53659,2002,NS-2018-01,Crystal Kremer,0,23,51.7,110,55,122.5,287.5
53660,2002,NS-2018-01,Jennifer Tamayo,0,24,50.61,107.5,57.5,115,280
53661,2002,NS-2018-01,Valerie Tran,0,19,50.85,95,55,127.5,277.5
53662,2002,NS-2018-01,Asia Greer,0,20,50.5,97.5,60,112.5,270
53663,2002,NS-2018-01,Marina Habashi,0,22,50.71,102.5,57.5,110,270
53664,2002,NS-2018-01,Olivia Dickerson,0,23,50.95,97.5,57.5,112.5,267.5
53665,2002,NS-2018-01,Kerry Stevens,0,21,49.28,75,62.5,125,262.5
53666,2002,NS-2018-01,Katie Ruland,0,23,51.3,82.5,62.5,110,255
53667,2002,NS-2018-01,Kendall Elifrits,0,25,49,77.5,45,130,252.5
53668,2002,NS-2018-01,Savannah Weeks,0,22,50.08,80,45,117.5,242.5
53669,2002,NS-2018-01,Carla Encarnacion,0,23,51.65,75,45,122.5,242.5
53670,2002,NS-2018-01,Ilana Torres,0,21,50.97,85,40,112.5,237.5
53671,2002,NS-2018-01,Paige Yamate,0,20,51.06,85,42.5,105,232.5
53672,2002,NS-2018-01,Brooke Kelley,0,21,50.77,85,42.5,87.5,215
53673,2002,NS-2018-01,Lauren Rose Soriano,0,19,50.53,70,47.5,87.5,205
53675,2002,NS-2018-01,Rachel Orbach,0,25,55.52,132.5,77.5,175,385
53676,2002,NS-2018-01,Alexandra Pong,0,22,56.8,122.5,75,162.5,360
53677,2002,NS-2018-01,Madeleine Forberg,0,21,56.66,140,80,137.5,357.5
53678,2002,NS-2018-01,Samantha Ledezma,0,22,56.04,135,57.5,145,337.5
53679,2002,NS-2018-01,Catherine White,0,23,55.5,120,72.5,135,327.5
53680,2002,NS-2018-01,Madeline Fitch,0,19,55.8,115,70,142.5,327.5
53681,2002,NS-2018-01,Anna Marie Mores,0,23,56.96,100,67.5,160,327.5
53682,2002,NS-2018-01,Sylvia Ramirez,0,21,56.88,105,62.5,152.5,320
53683,2002,NS-2018-01,Cheryl Chang,0,22,56.7,115,67.5,130,312.5
53684,2002,NS-2018-01,Annette Yoon,0,22,56.1,107.5,70,130,307.5
53685,2002,NS-2018-01,Margaret Fowler,0,23,57,110,60,137.5,307.5
53686,2002,NS-2018-01,Jordan Dunlap,0,21,56.24,112.5,65,125,302.5
53687,2002,NS-2018-01,Lizette Saenz,0,22,55.48,117.5,52.5,127.5,297.5
53688,2002,NS-2018-01,Marielli Torres,0,20,55.8,102.5,52.5,142.5,297.5
53689,2002,NS-2018-01,Julia Hsu,0,22,55.76,92.5,70,132.5,295
53690,2002,NS-2018-01,Elizabeth Peters,0,20,54.58,95,57.5,130,282.5
53691,2002,NS-2018-01,Jacqueline Andrade,0,21,55.78,95,42.5,142.5,280
53692,2002,NS-2018-01,Danielle Gordon,0,24,55.84,97.5,60,120,277.5
53693,2002,NS-2018-01,Adrianne Thomas,0,19,52.64,97.5,47.5,130,275
53694,2002,NS-2018-01,Alyssa Apsley,0,21,56.26,107.5,52.5,115,275
53695,2002,NS-2018-01,Katie Keltos,0,22,56.04,85,65,115,265
53696,2002,NS-2018-01,Ashton Strange,0,20,56.26,97.5,45,122.5,265
53697,2002,NS-2018-01,Moriah Glenn,0,19,56.1,97.5,50,112.5,260
53698,2002,NS-2018-01,Alexandria Jenkins,0,20,56.56,100,45,115,260
53699,2002,NS-2018-01,Maily Ly,0,23,54.96,85,42.5,120,247.5
53700,2002,NS-2018-01,Meghan Zillmer,0,21,56.84,90,47.5,102.5,240
53701,2002,NS-2018-01,Jalynne Cantu,0,22,56.42,70,40,92.5,202.5
53702,2002,NS-2018-01,Arthi Nithi,0,22,62.04,157,85,170,412
53703,2002,NS-2018-01,Jennica Baldridge,0,20,62.84,137.5,85,167.5,390
53704,2002,NS-2018-01,Christiane Hazzard,0,19,61.85,137.5,93,147.5,378
53705,2002,NS-2018-01,Mackenzie Andrews,0,22,60.7,137.5,67.5,170,375
53706,2002,NS-2018-01,Allison Mandell,0,25,61.2,142.5,87.5,145,375
53707,2002,NS-2018-01,Jordan Whipple,0,21,58.6,132.5,75,155,362.5
53708,2002,NS-2018-01,Breanna Johnson,0,22,61.16,125,87.5,150,362.5
53709,2002,NS-2018-01,Sydney Shade,0,22,61.34,127.5,87.5,145,360
53710,2002,NS-2018-01,Brianna Bogdan,0,25,62.72,110,70,177.5,357.5
53711,2002,NS-2018-01,Kelly Troutman,0,21,61.24,137.5,65,152.5,355
53712,2002,NS-2018-01,Melanie Wagner,0,22,62.31,127.5,82.5,145,355
53713,2002,NS-2018-01,Andrea Zurita,0,24,62.14,132.5,62.5,152.5,347.5
53714,2002,NS-2018-01,Emily Jebing,0,22,62.5,127.5,65,147.5,340
53715,2002,NS-2018-01,Elaine Haggard,0,21,62.38,120,60,145,325
53716,2002,NS-2018-01,Clarissa Arredondo,0,22,57.89,115,57.5,145,317.5
53717,2002,NS-2018-01,Jacqueline Hernandez,0,24,62.9,120,57.5,137.5,315
53718,2002,NS-2018-01,Brianna Maurer,0,23,58.66,120,57.5,135,312.5
53719,2002,NS-2018-01,Shannon Kudlawiec,0,20,61.52,122.5,55,135,312.5
53720,2002,NS-2018-01,Jennifer Schmult,0,22,61.33,117.5,70,122.5,310
53721,2002,NS-2018-01,Alora Mouyard,0,20,62.5,102.5,70,135,307.5
53722,2002,NS-2018-01,Thuy-Nhi Le,0,22,60.18,117.5,62.5,122.5,302.5
53723,2002,NS-2018-01,Jennifer Galdamez,0,21,61.67,112.5,47.5,142.5,302.5
53724,2002,NS-2018-01,Wendy Jiang,0,19,59.79,107.5,60,132.5,300
53725,2002,NS-2018-01,Amy Ho,0,22,60.7,117.5,57.5,125,300
53726,2002,NS-2018-01,Kathleen Malas,0,21,61.68,105,65,130,300
53727,2002,NS-2018-01,Robyn Ramon,0,21,60.54,112.5,55,125,292.5
53728,2002,NS-2018-01,Sarena Christoffersen,0,22,62.36,102.5,67.5,122.5,292.5
53729,2002,NS-2018-01,Tracy Le,0,20,61.8,102.5,52.5,135,290
53730,2002,NS-2018-01,Sandi Luu,0,22,62.81,115,52.5,122.5,290
53731,2002,NS-2018-01,Theresa Loyd,0,19,57.92,110,60,115,285
53732,2002,NS-2018-01,Charli Tumlinson,0,21,60.71,100,50,130,280
53733,2002,NS-2018-01,Alanna Robertson,0,19,60.62,95,50,130,275
53734,2002,NS-2018-01,Kaylee Walter,0,22,61.27,100,37.5,132.5,270
53735,2002,NS-2018-01,Kasi Horning,0,22,62.81,100,47.5,117.5,265
53736,2002,NS-2018-01,Sharon (Sun) Cho,0,24,62.16,102.5,52.5,107.5,262.5
53737,2002,NS-2018-01,Kelsey Prince,0,22,61.39,102.5,42.5,107.5,252.5
53738,2002,NS-2018-01,Shelby Siess,0,19,62.12,87.5,60,105,252.5
53739,2002,NS-2018-01,Diana Martinez,0,22,60.99,87.5,52.5,105,245
53740,2002,NS-2018-01,Shannon Jacob,0,21,60.15,77.5,52.5,95,225
53741,2002,NS-2018-01,Rebecca Taylor,0,23,59.64,67.5,45,100,212.5
53744,2002,NS-2018-01,Lindsey Raker,0,23,71.52,152.5,80,172.5,405
53745,2002,NS-2018-01,Ann Marie Bremmer,0,22,69.26,145,90,162.5,397.5
53746,2002,NS-2018-01,Maria Rojas Chacon,0,21,70.98,147.5,80,165,392.5
53747,2002,NS-2018-01,Neale Snyder,0,24,70.94,142.5,85,152.5,380
53748,2002,NS-2018-01,Hannah Kleman,0,24,67.84,127.5,77.5,172.5,377.5
53749,2002,NS-2018-01,Jazlyn Cruz,0,21,68.26,130,80,165,375
53750,2002,NS-2018-01,Natasha Rondao,0,25,71.4,140,80,150,370
53751,2002,NS-2018-01,Kelsey Garonzik,0,21,69.12,132.5,82.5,152.5,367.5
53752,2002,NS-2018-01,Catherine Bochenek,0,20,69.4,132.5,67.5,162.5,362.5
53753,2002,NS-2018-01,Divani Espinoza,0,23,69.32,142.5,70,142.5,355
53754,2002,NS-2018-01,Jennifer Norton,0,21,70.1,130,80,142.5,352.5
53755,2002,NS-2018-01,Briana Escamilla,0,23,71.9,127.5,67.5,150,345
53756,2002,NS-2018-01,Sarah Hertzler,0,21,69.6,135,57.5,142.5,335
53757,2002,NS-2018-01,Caitlyn Cooper,0,20,70.56,122.5,62.5,137.5,322.5
53758,2002,NS-2018-01,Savannah Lazo,0,22,65.24,125,62.5,132.5,320
53759,2002,NS-2018-01,Kerlie Richemond,0,20,71.42,105,77.5,137.5,320
53760,2002,NS-2018-01,Margaret Gaston,0,22,71.68,117.5,67.5,135,320
53761,2002,NS-2018-01,Ashlea Rosenbaum,0,23,68.92,117.5,55,145,317.5
53762,2002,NS-2018-01,Katherine Latter,0,19,71.64,112.5,57.5,147.5,317.5
53763,2002,NS-2018-01,Lauren Carter,0,20,64.08,105,75,120,300
53764,2002,NS-2018-01,Crystal Alfaro,0,25,69.96,120,72.5,107.5,300
53765,2002,NS-2018-01,Gretchen Bricker,0,20,70.46,115,60,120,295
53766,2002,NS-2018-01,Kendall Woodard,0,20,68.36,100,70,122.5,292.5
53767,2002,NS-2018-01,Katie Mccall,0,22,70.16,100,67.5,125,292.5
53768,2002,NS-2018-01,Andrea Dvorak,0,19,69.24,107.5,50,130,287.5
53769,2002,NS-2018-01,Madeleine Vaver,0,21,68.46,100,65,117.5,282.5
53770,2002,NS-2018-01,Breanna Trevino,0,19,71.34,105,60,115,280
53771,2002,NS-2018-01,Alexia Andrade,0,21,64.59,100,55,115,270
53772,2002,NS-2018-01,Ashlyn Nunez,0,22,63.86,95,55,117.5,267.5
53773,2002,NS-2018-01,Amy Lara,0,19,68.78,107.5,52.5,107.5,267.5
53774,2002,NS-2018-01,Marwa Najem,0,23,69.12,92.5,50,125,267.5
53775,2002,NS-2018-01,Mariah Hawley,0,20,69.38,110,45,112.5,267.5
53776,2002,NS-2018-01,Jessica Jimenez,0,22,68.4,87.5,55,115,257.5
53777,2002,NS-2018-01,Brittany Ashworth,0,20,71.55,87.5,57.5,112.5,257.5
53778,2002,NS-2018-01,Shelby Miles,0,20,81.5,167.5,110.5,204.5,482.5
53779,2002,NS-2018-01,Hannah Bryan,0,22,77.45,162.5,110,182.5,455
53780,2002,NS-2018-01,Brittney Barksdale,0,22,80.65,175,92.5,182.5,450
53781,2002,NS-2018-01,Megan Bigelow,0,22,75,170,97.5,175,442.5
53782,2002,NS-2018-01,Alexis Gebbia,0,21,80.18,165,70,185,420
53783,2002,NS-2018-01,Paige Conklin,0,20,82.66,140,72.5,190,402.5
53784,2002,NS-2018-01,Kiarra Angela Bayaton,0,21,83.54,162.5,80,160,402.5
53785,2002,NS-2018-01,Avery Mccauley,0,21,79.64,135,82.5,172.5,390
53786,2002,NS-2018-01,Erika Lamb,0,26,83.56,137.5,90,157.5,385
53787,2002,NS-2018-01,Isabelle Greenblatt,0,22,81.96,142.5,70,165,377.5
53788,2002,NS-2018-01,Brooke Conley,0,21,82.96,147.5,70,150,367.5
53789,2002,NS-2018-01,Tamara Thomas,0,20,76.36,125,77.5,145,347.5
53790,2002,NS-2018-01,Ashley Hanna,0,22,83.86,120,75,150,345
53791,2002,NS-2018-01,Mia Bennett,0,22,81.8,137.5,57.5,137.5,332.5
53792,2002,NS-2018-01,Ingrid Braun,0,20,83.6,132.5,57.5,137.5,327.5
53793,2002,NS-2018-01,Ellen Gostling,0,21,82.7,122.5,67.5,132.5,322.5
53794,2002,NS-2018-01,Fre'Dasia Daniels,0,20,75.2,110,60,150,320
53795,2002,NS-2018-01,Abbie Perault,0,19,79.98,132.5,57.5,125,315
53796,2002,NS-2018-01,Liza Buschinski,0,20,78.78,117.5,55,130,302.5
53797,2002,NS-2018-01,Rebecca Radtke,0,22,76.82,102.5,75,120,297.5
53798,2002,NS-2018-01,Briane Johnson,0,20,78.18,115,57.5,125,297.5
53799,2002,NS-2018-01,Emily Kerner,0,22,81,105,57.5,120,282.5
53800,2002,NS-2018-01,Jaden Maas,0,22,83.3,115,70,92.5,277.5
53801,2002,NS-2018-01,Hannah Schutt,0,20,80.02,95,55,122.5,272.5
53802,2002,NS-2018-01,Natalie Mendolia,0,22,78.32,92.5,50,122.5,265
53803,2002,NS-2018-01,Heidi Lewis,0,21,90.45,170,92.5,180,442.5
53804,2002,NS-2018-01,Jaelynn Mcbride,0,22,113.35,175,90,165,430
53805,2002,NS-2018-01,Amy Kurr,0,22,102.4,160,87.5,180,427.5
53806,2002,NS-2018-01,Colleen Beery,0,23,97.65,167.5,75,182.5,425
53807,2002,NS-2018-01,Francesca Fredrick,0,23,116.05,160,100,160,420
53808,2002,NS-2018-01,Raven Nichols,0,22,167.9,185,90,142.5,417.5
53809,2002,NS-2018-01,Nia Brown,0,20,92.35,165,82.5,157.5,405
53810,2002,NS-2018-01,Josephine Johnson,0,24,117.45,150,65,167.5,382.5
53811,2002,NS-2018-01,Victoria Reyna,0,22,91.1,140,70,167.5,377.5
53812,2002,NS-2018-01,Sarah Gourley,0,22,86.8,142.5,70,155,367.5
53813,2002,NS-2018-01,Emily Jenkins,0,21,86.1,137.5,65,152.5,355
53814,2002,NS-2018-01,Karlysa Pierce,0,20,107.25,132.5,67.5,145,345
53815,2002,NS-2018-01,Alexandra Posada,0,24,100.4,127.5,57.5,137.5,322.5
53816,2002,NS-2018-01,Alayna Rzempoluch,0,19,93.95,122.5,55,135,312.5
53817,2002,NS-2018-01,Sara Shelton,0,21,87.95,110,60,125,295
53818,2002,NS-2018-01,Bailey Dulas,0,20,105.05,112.5,50,122.5,285
53819,2002,NS-2018-01,Dylan Tocci,1,21,52.88,142.5,97.5,140,380
53820,2002,NS-2018-01,Edward Taylor,1,21,52.23,127.5,85,155,367.5
53821,2002,NS-2018-01,Luis Gonzalez,1,20,53,137.5,80,150,367.5
53822,2002,NS-2018-01,Sonny Nguyen,1,21,52.82,112.5,65,167.5,345
53823,2002,NS-2018-01,Noah Vicknair,1,19,51.26,117.5,70,150,337.5
53824,2002,NS-2018-01,Alexis Lara,1,20,52.86,110,87.5,140,337.5
53825,2002,NS-2018-01,Andres Ramos,1,19,58.6,212.5,115,222.5,550
53826,2002,NS-2018-01,Charlie Yeng,1,21,57.88,182.5,122.5,227.5,532.5
53827,2002,NS-2018-01,Emmet Metzger,1,21,58.29,190,112.5,215,517.5
53828,2002,NS-2018-01,Ivan Rosales,1,20,57.46,167.5,97.5,205,470
53829,2002,NS-2018-01,Kenneth Imperial,1,23,58.54,157.5,97.5,192.5,447.5
53830,2002,NS-2018-01,Tyler Harris,1,28,58.62,145,82.5,202.5,430
53831,2002,NS-2018-01,Zachary Zamorski,1,19,58.64,145,110,165,420
53832,2002,NS-2018-01,Eric Hernandez,1,22,58.18,140,97.5,180,417.5
53833,2002,NS-2018-01,Brian Pangilinan,1,22,58.94,145,87.5,177.5,410
53834,2002,NS-2018-01,Dale Keith,1,26,58.06,127.5,107.5,147.5,382.5
53835,2002,NS-2018-01,Victor Yau,1,22,58.98,112.5,72.5,152.5,337.5
53836,2002,NS-2018-01,Thomas Soto,1,23,65.08,220,132.5,265,617.5
53837,2002,NS-2018-01,Tyler Marcel,1,22,65.75,212.5,150,235,597.5
53838,2002,NS-2018-01,Noel Tuvera,1,22,65.38,217.5,137.5,215,570
53839,2002,NS-2018-01,Alexander Strahle,1,23,65.7,200,132.5,227.5,560
53840,2002,NS-2018-01,Raymond Bargi,1,24,65.16,177.5,140,235,552.5
53841,2002,NS-2018-01,Christian Maldonado,1,20,65.6,200,142.5,205,547.5
53842,2002,NS-2018-01,Christopher Gill,1,21,65.13,190,125,225,540
53843,2002,NS-2018-01,Michael Nguyen,1,22,65.84,170,132.5,235,537.5
53844,2002,NS-2018-01,Tyler Coleman,1,21,65.66,200,117.5,215,532.5
53845,2002,NS-2018-01,Josh Cortez,1,20,65.71,182.5,122.5,222.5,527.5
53846,2002,NS-2018-01,William Ryder,1,23,65.95,182.5,130,205,517.5
53847,2002,NS-2018-01,Promepetch Suwanchote,1,24,65.9,167.5,112.5,235,515
53848,2002,NS-2018-01,Bryce Paszkiewicz,1,21,62.05,175,95,232.5,502.5
53849,2002,NS-2018-01,Paul Carson,1,22,65.89,167.5,122.5,210,500
53850,2002,NS-2018-01,Remington Paris,1,21,66,177.5,115,207.5,500
53851,2002,NS-2018-01,Tri Nguyen,1,21,64.78,172.5,117.5,200,490
53852,2002,NS-2018-01,Brandon Roseborough,1,21,65.35,177.5,112.5,197.5,487.5
53853,2002,NS-2018-01,Nelson Wu,1,23,64.8,177.5,117.5,190,485
53854,2002,NS-2018-01,Marcus Hernandez,1,23,59.38,165,100,215,480
53855,2002,NS-2018-01,Henry Diers,1,19,65.15,182.5,110,185,477.5
53856,2002,NS-2018-01,Prince-Harry Mangondato,1,23,65.57,155,107.5,215,477.5
53857,2002,NS-2018-01,Matthew Smith,1,25,64.77,177.5,97.5,200,475
53858,2002,NS-2018-01,Jason Lee,1,21,65.15,180,112.5,182.5,475
53859,2002,NS-2018-01,Michael Cazares,1,23,64.79,160,107.5,202.5,470
53860,2002,NS-2018-01,Jackson Loring,1,20,64.63,172.5,100,192.5,465
53861,2002,NS-2018-01,Jesus Palacios,1,20,65.55,157.5,97.5,207.5,462.5
53862,2002,NS-2018-01,Luke Vignau,1,22,65.15,162.5,115,175,452.5
53863,2002,NS-2018-01,Trevor Burns,1,19,65.65,162.5,120,165,447.5
53864,2002,NS-2018-01,Christian Bak,1,22,65.35,165,100,170,435
53865,2002,NS-2018-01,Anthony Gamez,1,19,65.95,160,105,165,430
53866,2002,NS-2018-01,Benjamin Finch,1,20,63.8,150,90,182.5,422.5
53867,2002,NS-2018-01,Connor Yun,1,20,63.7,147.5,105,162.5,415
53868,2002,NS-2018-01,Kenny Huynh,1,21,65.5,155,90,167.5,412.5
53869,2002,NS-2018-01,Jonathan Tran,1,19,65.6,150,92.5,165,407.5
53870,2002,NS-2018-01,Jonathan Delgadillo,1,26,65,132.5,87.5,165,385
53871,2002,NS-2018-01,Jayson Zamora,1,24,65.65,137.5,80,160,377.5
53872,2002,NS-2018-01,Zachary Birner,1,26,65.2,117.5,90,150,357.5
53875,2002,NS-2018-01,Hamza Anwar,1,20,72.3,256,150,265,671
53876,2002,NS-2018-01,Simon Luong,1,24,73.35,212.5,150,242.5,605
53877,2002,NS-2018-01,Joseph Ramos,1,22,73.15,215,140,235,590
53878,2002,NS-2018-01,Edward Su,1,23,73.04,200,150,237.5,587.5
53879,2002,NS-2018-01,Cody Hartman,1,20,73.61,217.5,147.5,222.5,587.5
53880,2002,NS-2018-01,Cantrell Jackson,1,22,73.21,207.5,112.5,265,585
53881,2002,NS-2018-01,Matthew Anderson,1,20,73.33,215,130,240,585
53882,2002,NS-2018-01,Brian Degori,1,23,72.86,210,132.5,240,582.5
53883,2002,NS-2018-01,Denny Chung,1,22,73.4,210,125,242.5,577.5
53884,2002,NS-2018-01,David Ho,1,22,72.87,207.5,135,227.5,570
53885,2002,NS-2018-01,Ronnie Cormier,1,21,73.61,202.5,130,235,567.5
53886,2002,NS-2018-01,Alex Larochelle,1,24,72.9,187.5,137.5,240,565
53887,2002,NS-2018-01,Patrick Moy,1,25,73.58,197.5,135,230,562.5
53888,2002,NS-2018-01,Sam Gallant,1,22,73.03,200,120,237.5,557.5
53889,2002,NS-2018-01,Benjamin Cooney,1,20,72.1,200,125,230,555
53890,2002,NS-2018-01,Brendan Brown,1,20,73.39,202.5,130,220,552.5
53891,2002,NS-2018-01,Longfei Wu,1,24,72.25,200,132.5,215,547.5
53892,2002,NS-2018-01,Javier Rodriguez,1,20,74,205,115,227.5,547.5
53893,2002,NS-2018-01,Joseph Axtell,1,20,71.96,210,122.5,210,542.5
53894,2002,NS-2018-01,Jean-Claude Faa,1,22,73.61,190,117.5,235,542.5
53895,2002,NS-2018-01,Kevin Lam,1,19,68.95,182.5,132.5,225,540
53896,2002,NS-2018-01,Jason Beckett,1,21,72.02,205,120,215,540
53897,2002,NS-2018-01,Phoenix Stuart,1,21,73.45,187.5,140,212.5,540
53898,2002,NS-2018-01,Hayden Prain,1,21,72.3,190,110,237.5,537.5
53899,2002,NS-2018-01,Charles Jiang,1,21,72.39,200,125,212.5,537.5
53900,2002,NS-2018-01,Ryan Ramos,1,23,74,187.5,120,230,537.5
53901,2002,NS-2018-01,Kyle Bailey,1,20,71.38,185,132.5,217.5,535
53902,2002,NS-2018-01,Ryan O''Connell,1,21,72.18,182.5,137.5,215,535
53903,2002,NS-2018-01,Sean Patterson,1,21,73.7,210,107.5,217.5,535
53904,2002,NS-2018-01,John Tong,1,22,73.24,200,127.5,202.5,530
53905,2002,NS-2018-01,Blaine Wiemers,1,22,73.25,185,127.5,217.5,530
53906,2002,NS-2018-01,Jonathan Del Rosario,1,21,71.25,177.5,115,232.5,525
53907,2002,NS-2018-01,Jon Mouton,1,21,73.14,190,135,200,525
53908,2002,NS-2018-01,Ting-Shuo Steven Chang,1,22,73.15,180,115,230,525
53909,2002,NS-2018-01,Dante Leal,1,25,73.46,200,122.5,202.5,525
53910,2002,NS-2018-01,Jovan Baez,1,22,73.6,202.5,117.5,205,525
53911,2002,NS-2018-01,David Mei,1,23,72.7,180,127.5,215,522.5
53912,2002,NS-2018-01,Christian Fink,1,23,73.81,177.5,127.5,215,520
53913,2002,NS-2018-01,Seth Howard,1,21,72.65,180,140,197.5,517.5
53914,2002,NS-2018-01,Trevor Decker,1,20,71.8,167.5,115,227.5,510
53915,2002,NS-2018-01,Mitchell Keo,1,22,72.9,182.5,100,225,507.5
53916,2002,NS-2018-01,Nicklas Haddad,1,20,71.7,172.5,117.5,215,505
53917,2002,NS-2018-01,Philip Tomeo,1,23,71.91,170,110,225,505
53918,2002,NS-2018-01,Eric Gokee,1,22,72.3,175,117.5,212.5,505
